,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
103,AQUILEGIA CANADENSIS,AQUILEGIA,,canadensis,NA,NA,,,kew-2644676,TRUE,1.1,Accepted,Ranunculaceae,Aquilegia,,canadensis,,,L.,kew-2644676,Accepted,FALSE,FALSE,FALSE,12/26/24
104,ARENARIA SERPYLLIFOLIA,ARENARIA,,serpyllifolia,NA,NA,,,kew-2650139,TRUE,1.1,Accepted,Caryophyllaceae,Arenaria,,serpyllifolia,,,L.,kew-2650139,Accepted,FALSE,FALSE,FALSE,12/26/24
105,ARGYLIA RADIATA,ARGYLIA,,radiata,NA,NA,,,kew-319589,TRUE,1.1,Accepted,Bignoniaceae,Argylia,,radiata,,,(L.) D.Don,kew-319589,Accepted,FALSE,FALSE,FALSE,12/26/24
106,ARGYROLOBIUM ZANONII,ARGYROLOBIUM,,zanonii,NA,NA,,,ild-8319,TRUE,1.1,Accepted,Leguminosae,Argyrolobium,,zanonii,,,(Turra) P.W.Ball,ild-8319,Accepted,FALSE,FALSE,FALSE,12/26/24
107,ARISTIDA CONTORTA,ARISTIDA,,contorta,NA,NA,,,kew-394522,TRUE,1.1,Accepted,Poaceae,Aristida,,contorta,,,F.Muell.,kew-394522,Accepted,FALSE,FALSE,FALSE,12/26/24
108,ARISTIDA HOLATHERA,ARISTIDA,,holathera,NA,NA,,,kew-394727,TRUE,1.1,Accepted,Poaceae,Aristida,,holathera,,,Domin,kew-394727,Accepted,FALSE,FALSE,FALSE,12/26/24
109,ARISTIDA JUNCIFORMIS,ARISTIDA,,junciformis,NA,NA,,,kew-394771,TRUE,1.1,Accepted,Poaceae,Aristida,,junciformis,,,Trin. & Rupr.,kew-394771,Accepted,FALSE,FALSE,FALSE,12/26/24
110,ARISTIDA LONGESPICA,ARISTIDA,,longespica,NA,NA,,,kew-394826,TRUE,1.1,Accepted,Poaceae,Aristida,,longispica,,,Poir.,kew-394826,Accepted,TRUE,FALSE,FALSE,12/26/24
111,ARISTIDA MENDOCINA,ARISTIDA,,mendocina,NA,NA,,,kew-394871,TRUE,1.1,Accepted,Poaceae,Aristida,,mendocina,,,Phil.,kew-394871,Accepted,FALSE,FALSE,FALSE,12/26/24
112,ARISTIDA PURPUREA,ARISTIDA,,purpurea,NA,NA,,,kew-395056,TRUE,1.1,Accepted,Poaceae,Aristida,,purpurea,,,Nutt.,kew-395056,Accepted,FALSE,FALSE,FALSE,12/26/24
113,ARISTIDA SETIFOLIA,ARISTIDA,,setifolia,NA,NA,,,kew-395163,TRUE,1.1,Accepted,Poaceae,Aristida,,setifolia,,,Kunth,kew-395163,Accepted,FALSE,FALSE,FALSE,12/26/24
114,ARISTIDA SPEGAZZINII,ARISTIDA,,spegazzinii,NA,NA,,,kew-395182,TRUE,1.1,Accepted,Poaceae,Aristida,,spegazzinii,,,Arechav.,kew-395182,Accepted,FALSE,FALSE,FALSE,12/26/24
115,ARISTIDA STRICTA,ARISTIDA,,stricta,NA,NA,,,kew-395218,TRUE,1.1,Accepted,Poaceae,Aristida,,stricta,,,Michx.,kew-395218,Accepted,FALSE,FALSE,FALSE,12/26/24
116,ARISTIDA VENUSTULA,ARISTIDA,,venustula,NA,NA,,,kew-395308,TRUE,1.1,Accepted,Poaceae,Aristida,,venustula,,,Arechav.,kew-395308,Accepted,FALSE,FALSE,FALSE,12/26/24
117,ARISTOLOCHIA CHILENSIS,ARISTOLOCHIA,,chilensis,NA,NA,,,kew-2651275,TRUE,1.1,Accepted,Aristolochiaceae,Aristolochia,,chilensis,,,Bridges ex Lindl.,kew-2651275,Accepted,FALSE,FALSE,FALSE,12/26/24
118,ARJONA TUBEROSA,ARJONA,,tuberosa,NA,NA,,,kew-2652078,TRUE,1.1,Accepted,Schoepfiaceae,Arjona,,tuberosa,,,Cav.,kew-2652078,Accepted,FALSE,FALSE,FALSE,12/26/24
119,ARMERIA MARITIMA,ARMERIA,,maritima,NA,NA,,,kew-2652527,TRUE,1.1,Accepted,Plumbaginaceae,Armeria,,maritima,,,(Mill.) Willd.,kew-2652527,Accepted,FALSE,FALSE,FALSE,12/26/24
120,ARNICA CORDIFOLIA,ARNICA,,cordifolia,NA,NA,,,gcc-3757,TRUE,1.1,Accepted,Compositae,Arnica,,cordifolia,,,Hook.,gcc-3757,Accepted,FALSE,FALSE,FALSE,12/26/24
121,ARRHENATHERUM ELATIUS,ARRHENATHERUM,,elatius,NA,NA,,,kew-395388,TRUE,1.1,Accepted,Poaceae,Arrhenatherum,,elatius,,,(L.) P.Beauv. ex J.Presl & C.Presl.,kew-395388,Accepted,FALSE,FALSE,FALSE,12/26/24
122,ARTEMISIA ABSINTHIUM,ARTEMISIA,,absinthium,NA,NA,,,gcc-95372,TRUE,1.1,Accepted,Compositae,Artemisia,,absinthium,,,L.,gcc-95372,Accepted,FALSE,FALSE,FALSE,12/26/24
123,ARTEMISIA ARBUSCULA,ARTEMISIA,,arbuscula,NA,NA,,,gcc-76649,TRUE,1.1,Accepted,Compositae,Artemisia,,arbuscula,,,Nutt.,gcc-76649,Accepted,FALSE,FALSE,FALSE,12/26/24
124,ARTEMISIA CAMPESTRIS,ARTEMISIA,,campestris,NA,NA,,,gcc-25450,TRUE,1.1,Accepted,Compositae,Artemisia,,campestris,,,L.,gcc-25450,Accepted,FALSE,FALSE,FALSE,12/26/24
125,ARTEMISIA CANA,ARTEMISIA,,cana,NA,NA,,,gcc-140552,TRUE,1.1,Accepted,Compositae,Artemisia,,cana,,,Pursh,gcc-140552,Accepted,FALSE,FALSE,FALSE,12/26/24
126,ARTEMISIA FILIFOLIA,ARTEMISIA,,filifolia,NA,NA,,,gcc-110383,TRUE,1.1,Accepted,Compositae,Artemisia,,filifolia,,,Torr.,gcc-110383,Accepted,FALSE,FALSE,FALSE,12/26/24
127,ARTEMISIA FRIGIDA,ARTEMISIA,,frigida,NA,NA,,,gcc-75493,TRUE,1.1,Accepted,Compositae,Artemisia,,frigida,,,Willd.,gcc-75493,Accepted,FALSE,FALSE,FALSE,12/26/24
128,ARTEMISIA INDICA,ARTEMISIA,,indica,NA,NA,,,kew-2901513,TRUE,1.1,Accepted,Compositae,Artemisia,,indica,,,Willd.,kew-2901513,Accepted,FALSE,FALSE,FALSE,12/26/24
129,ARTEMISIA LUDOVICIANA,ARTEMISIA,,ludoviciana,NA,NA,,,gcc-103292,TRUE,1.1,Accepted,Compositae,Artemisia,,ludoviciana,,,Nutt.,gcc-103292,Accepted,FALSE,FALSE,FALSE,12/26/24
130,ARTEMISIA MONGOLICA,ARTEMISIA,,mongolica,NA,NA,,,gcc-88993,TRUE,1.1,Accepted,Compositae,Artemisia,,mongolica,,,(Fisch. ex Besser) Fisch. ex Nakai,gcc-88993,Accepted,FALSE,FALSE,FALSE,12/26/24
131,ARTEMISIA NOVA,ARTEMISIA,,nova,NA,NA,,,gcc-140125,TRUE,1.1,Accepted,Compositae,Artemisia,,nova,,,A.Nelson,gcc-140125,Accepted,FALSE,FALSE,FALSE,12/26/24
132,ARTEMISIA SCOPARIA,ARTEMISIA,,scoparia,NA,NA,,,gcc-142288,TRUE,1.1,Accepted,Compositae,Artemisia,,scoparia,,,Waldst. & Kitam.,gcc-142288,Accepted,FALSE,FALSE,FALSE,12/26/24
133,ARTEMISIA TRIDENTATA,ARTEMISIA,,tridentata,NA,NA,,,gcc-86701,TRUE,1.1,Accepted,Compositae,Artemisia,,tridentata,,,Nutt.,gcc-86701,Accepted,FALSE,FALSE,FALSE,12/26/24
134,ARTEMISIA VULGARIS,ARTEMISIA,,vulgaris,NA,NA,,,gcc-77033,TRUE,1.1,Accepted,Compositae,Artemisia,,vulgaris,,,L.,gcc-77033,Accepted,FALSE,FALSE,FALSE,12/26/24
135,ASCLEPIAS ARENARIA,ASCLEPIAS,,arenaria,NA,NA,,,kew-2654599,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,arenaria,,,Torr.,kew-2654599,Accepted,FALSE,FALSE,FALSE,12/26/24
136,ASCLEPIAS FASCICULARIS,ASCLEPIAS,,fascicularis,NA,NA,,,kew-2654778,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,fascicularis,,,Decne.,kew-2654778,Accepted,FALSE,FALSE,FALSE,12/26/24
137,ASCLEPIAS PUMILA,ASCLEPIAS,,pumila,NA,NA,,,kew-2655105,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,pumila,,,(A.Gray) Vail,kew-2655105,Accepted,FALSE,FALSE,FALSE,12/26/24
138,ASCLEPIAS STENOPHYLLA,ASCLEPIAS,,stenophylla,NA,NA,,,kew-2655201,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,stenophylla,,,A.Gray,kew-2655201,Accepted,FALSE,FALSE,FALSE,12/26/24
139,ASCLEPIAS TUBEROSA,ASCLEPIAS,,tuberosa,NA,NA,,,kew-2655244,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,tuberosa,,,L.,kew-2655244,Accepted,FALSE,FALSE,FALSE,12/26/24
140,ASCLEPIAS VERTICILLATA,ASCLEPIAS,,verticillata,NA,NA,,,kew-2655274,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,verticillata,,,L.,kew-2655274,Accepted,FALSE,FALSE,FALSE,12/26/24
141,ASCLEPIAS VIRIDIS,ASCLEPIAS,,viridis,NA,NA,,,kew-2655300,TRUE,1.1,Accepted,Apocynaceae,Asclepias,,viridis,,,Walter,kew-2655300,Accepted,FALSE,FALSE,FALSE,12/26/24
142,ASPERULA ARISTATA,ASPERULA,,aristata,NA,NA,,,kew-16694,TRUE,1.1,Accepted,Rubiaceae,Asperula,,aristata,,,L.f.,kew-16694,Accepted,FALSE,FALSE,FALSE,12/26/24
143,ASPERULA CYNANCHICA,ASPERULA,,cynanchica,NA,NA,,,kew-16790,TRUE,1.1,Accepted,Rubiaceae,Asperula,,cynanchica,,,L.,kew-16790,Accepted,FALSE,FALSE,FALSE,12/26/24
144,ASPERULA GUNNII,ASPERULA,,gunnii,NA,NA,,,kew-16880,TRUE,1.1,Accepted,Rubiaceae,Asperula,,gunnii,,,Hook.f.,kew-16880,Accepted,FALSE,FALSE,FALSE,12/26/24
145,ASPILIA MONTEVIDENSIS,ASPILIA,,montevidensis,NA,NA,,,gcc-36122,TRUE,1.1,Accepted,Compositae,Aspilia,,montevidensis,,,(Spreng.) Kuntze,gcc-36122,Accepted,FALSE,FALSE,FALSE,12/26/24
146,ASTER SQUAMATUS,ASTER,,squamatus,NA,NA,,,gcc-148725,TRUE,1.1,Accepted,Compositae,Aster,,squamatus,,,(Spreng.) Hieron.,gcc-148725,Accepted,FALSE,FALSE,FALSE,12/26/24
147,ASTEROLASIA TRYMALIOIDES,ASTEROLASIA,,trymalioides,NA,NA,,,kew-2656682,TRUE,1.1,Accepted,Rutaceae,Asterolasia,,trymalioides,,,F.Muell.,kew-2656682,Accepted,FALSE,FALSE,FALSE,12/26/24
148,ASTRAGALUS AGRESTIS,ASTRAGALUS,,agrestis,NA,NA,,,ild-29612,TRUE,1.1,Accepted,Leguminosae,Astragalus,,agrestis,,,G.Don,ild-29612,Accepted,FALSE,FALSE,FALSE,12/26/24
149,ASTRAGALUS CRASSICARPUS,ASTRAGALUS,,crassicarpus,NA,NA,,,ild-15288,TRUE,1.1,Accepted,Leguminosae,Astragalus,,crassicarpus,,,Nutt.,ild-15288,Accepted,FALSE,FALSE,FALSE,12/26/24
150,ASTRAGALUS DODTII,ASTRAGALUS,,dodtii,NA,NA,,,ild-16186,TRUE,1.1,Accepted,Leguminosae,Astragalus,,dodtii,,,Phil.,ild-16186,Accepted,FALSE,FALSE,FALSE,12/26/24
151,ASTRAGALUS FLEXUOSUS,ASTRAGALUS,,flexuosus,NA,NA,,,ild-20890,TRUE,1.1,Accepted,Leguminosae,Astragalus,,flexuosus,,,G.Don,ild-20890,Accepted,FALSE,FALSE,FALSE,12/26/24
152,ASTRAGALUS LAXMANNII,ASTRAGALUS,,laxmannii,NA,NA,,,ild-54084,TRUE,1.1,Accepted,Leguminosae,Astragalus,,laxmannii,,,Jacq.,ild-54084,Accepted,FALSE,FALSE,FALSE,12/26/24
153,ASTRAGALUS MISER,ASTRAGALUS,,miser,NA,NA,,,ild-16293,TRUE,1.1,Accepted,Leguminosae,Astragalus,,miser,,,Hook.,ild-16293,Accepted,FALSE,FALSE,FALSE,12/26/24
154,ASTRAGALUS MISSOURIENSIS,ASTRAGALUS,,missouriensis,NA,NA,,,ild-16294,TRUE,1.1,Accepted,Leguminosae,Astragalus,,missouriensis,,,Nutt.,ild-16294,Accepted,FALSE,FALSE,FALSE,12/26/24
155,ASTRAGALUS NUTTALLIANUS,ASTRAGALUS,,nuttallianus,NA,NA,,,ild-16318,TRUE,1.1,Accepted,Leguminosae,Astragalus,,nuttallianus,,,DC.,ild-16318,Accepted,FALSE,FALSE,FALSE,12/26/24
156,ASTRANTIA MAJOR,ASTRANTIA,,major,NA,NA,,,kew-2663972,TRUE,1.1,Accepted,Apiaceae,Astrantia,,major,,,L.,kew-2663972,Accepted,FALSE,FALSE,FALSE,12/26/24
157,ASTREBLA LAPPACEA,ASTREBLA,,lappacea,NA,NA,,,kew-396881,TRUE,1.1,Accepted,Poaceae,Astrebla,,lappacea,,,(Lindl.) Domin,kew-396881,Accepted,FALSE,FALSE,FALSE,12/26/24
158,ASTREBLA PECTINATA,ASTREBLA,,pectinata,NA,NA,,,kew-396882,TRUE,1.1,Accepted,Poaceae,Astrebla,,pectinata,,,(Lindl.) F.Muell. ex Benth.,kew-396882,Accepted,FALSE,FALSE,FALSE,12/26/24
159,ASTROLOMA HUMIFUSUM,ASTROLOMA,,humifusum,NA,NA,,,kew-2664088,TRUE,1.1,Accepted,Ericaceae,Astroloma,,humifusum,,,(Cav.) R.Br.,kew-2664088,Accepted,FALSE,FALSE,FALSE,12/26/24
160,ATRIPLEX PROSTRATA,ATRIPLEX,,prostrata,NA,NA,,,kew-2665694,TRUE,1.1,Accepted,Amaranthaceae,Atriplex,,prostrata,,,Boucher ex DC.,kew-2665694,Accepted,FALSE,FALSE,FALSE,12/26/24
161,AVENA BARBATA,AVENA,,barbata,NA,NA,,,kew-397352,TRUE,1.1,Accepted,Poaceae,Avena,,barbata,,,Pott ex Link,kew-397352,Accepted,FALSE,FALSE,FALSE,12/26/24
162,AVENA FATUA,AVENA,,fatua,NA,NA,,,kew-397488,TRUE,1.1,Accepted,Poaceae,Avena,,fatua,,,L.,kew-397488,Accepted,FALSE,FALSE,FALSE,12/26/24
163,AVENELLA FLEXUOSA,AVENELLA,,flexuosa,NA,NA,,,kew-398171,TRUE,1.1,Synonym,Poaceae,Deschampsia,,flexuosa,,,(L.) Trin.,kew-407693,Accepted,FALSE,FALSE,FALSE,12/26/24
164,AXONOPUS AUREUS,AXONOPUS,,aureus,NA,NA,,,kew-398359,TRUE,1.1,Accepted,Poaceae,Axonopus,,aureus,,,P.Beauv.,kew-398359,Accepted,FALSE,FALSE,FALSE,12/26/24
165,AXONOPUS FISSIFOLIUS,AXONOPUS,,fissifolius,NA,NA,,,kew-398428,TRUE,1.1,Accepted,Poaceae,Axonopus,,fissifolius,,,(Raddi) Kuhlm.,kew-398428,Accepted,FALSE,FALSE,FALSE,12/26/24
166,AXONOPUS POLYDACTYLUS,AXONOPUS,,polydactylus,NA,NA,,,kew-398500,TRUE,1.1,Accepted,Poaceae,Axonopus,,polydactylus,,,(Steud.) Dedecca,kew-398500,Accepted,FALSE,FALSE,FALSE,12/26/24
167,AXYRIS AMARANTHOIDES,AXYRIS,,amaranthoides,NA,NA,,,kew-2666799,TRUE,1.1,Accepted,Amaranthaceae,Axyris,,amaranthoides,,,L.,kew-2666799,Accepted,FALSE,FALSE,FALSE,12/26/24
168,AYENIA LINGULATA,AYENIA,,lingulata,NA,NA,,,kew-2666914,TRUE,1.1,Accepted,Malvaceae,Ayenia,,lingulata,,,Griseb.,kew-2666914,Accepted,FALSE,FALSE,FALSE,12/26/24
169,AZORELLA FUEGIANA,AZORELLA,,fuegiana,NA,NA,,,kew-2667438,TRUE,1.1,Accepted,Apiaceae,Azorella,,fuegiana,,,Speg.,kew-2667438,Accepted,FALSE,FALSE,FALSE,12/26/24
170,AZORELLA MONANTHA,AZORELLA,,monantha,NA,NA,,,kew-2667468,TRUE,1.1,Accepted,Apiaceae,Azorella,,monantha,,,Clos,kew-2667468,Accepted,FALSE,FALSE,FALSE,12/26/24
171,BACCHARIS GILLIESII,BACCHARIS,,gilliesii,NA,NA,,,gcc-5832,TRUE,1.1,Accepted,Compositae,Baccharis,,gilliesii,,,A.Gray,gcc-5832,Accepted,FALSE,FALSE,FALSE,12/26/24
172,BACCHARIS HALIMIFOLIA,BACCHARIS,,halimifolia,NA,NA,,,gcc-136824,TRUE,1.1,Accepted,Compositae,Baccharis,,halimifolia,,,L.,gcc-136824,Accepted,FALSE,FALSE,FALSE,12/26/24
173,BACCHARIS JUNCEA,BACCHARIS,,juncea,NA,NA,,,gcc-141037,TRUE,1.1,Accepted,Compositae,Baccharis,,juncea,,,(Lehm.) Desf.,gcc-141037,Accepted,FALSE,FALSE,FALSE,12/26/24
174,BACCHARIS LINEARIS,BACCHARIS,,linearis,NA,NA,,,gcc-28492,TRUE,1.1,Accepted,Compositae,Baccharis,,linearis,,,(Ruiz & Pav.) Pers.,gcc-28492,Accepted,FALSE,FALSE,FALSE,12/26/24
175,BACCHARIS PILULARIS,BACCHARIS,,pilularis,NA,NA,,,gcc-4120,TRUE,1.1,Accepted,Compositae,Baccharis,,pilularis,,,DC.,gcc-4120,Accepted,FALSE,FALSE,FALSE,12/26/24
176,BACCHARIS PINGRAEA,BACCHARIS,,pingraea,NA,NA,,,gcc-93943,TRUE,1.1,Accepted,Compositae,Baccharis,,pingraea,,,DC.,gcc-93943,Accepted,FALSE,FALSE,FALSE,12/26/24
177,BACCHARIS SALICINA,BACCHARIS,,salicina,NA,NA,,,gcc-30650,TRUE,1.1,Accepted,Compositae,Baccharis,,salicina,,,Torr. & A.Gray,gcc-30650,Accepted,FALSE,FALSE,FALSE,12/26/24
178,BACCHARIS STENOPHYLLA,BACCHARIS,,stenophylla,NA,NA,,,gcc-119655,TRUE,1.1,Accepted,Compositae,Baccharis,,stenophylla,,,Ariza,gcc-119655,Accepted,FALSE,FALSE,FALSE,12/26/24
179,BACCHARIS TENELLA,BACCHARIS,,tenella,NA,NA,,,gcc-109848,TRUE,1.1,Accepted,Compositae,Baccharis,,tenella,,,Hook. & Arn.,gcc-109848,Accepted,FALSE,FALSE,FALSE,12/26/24
180,BACCHARIS ULICINA,BACCHARIS,,ulicina,NA,NA,,,gcc-38072,TRUE,1.1,Accepted,Compositae,Baccharis,,ulicina,,,Hook. & Arn.,gcc-38072,Accepted,FALSE,FALSE,FALSE,12/26/24
181,BAHIA ABSINTHIFOLIA,BAHIA,,absinthifolia,NA,NA,,,gcc-84339,TRUE,1.1,Accepted,Compositae,Bahia,,absinthifolia,,,Benth.,gcc-84339,Accepted,FALSE,FALSE,FALSE,12/26/24
182,BAHIA AMBROSIOIDES,BAHIA,,ambrosioides,NA,NA,,,gcc-1405,TRUE,1.1,Accepted,Compositae,Bahia,,ambrosioides,,,Lag.,gcc-1405,Accepted,FALSE,FALSE,FALSE,12/26/24
183,BAPTISIA ALBA,BAPTISIA,,alba,NA,NA,,,ild-25319,TRUE,1.1,Accepted,Leguminosae,Baptisia,,alba,,,(L.) Vent.,ild-25319,Accepted,FALSE,FALSE,FALSE,12/26/24
184,BAPTISIA BRACTEATA,BAPTISIA,,bracteata,NA,NA,,,ild-28341,TRUE,1.1,Accepted,Leguminosae,Baptisia,,bracteata,,,Elliott,ild-28341,Accepted,FALSE,FALSE,FALSE,12/26/24
185,BASSIA LANIFLORA,BASSIA,,laniflora,NA,NA,,,kew-2670815,TRUE,1.1,Accepted,Amaranthaceae,Bassia,,laniflora,,,(S.G.Gmel.) A.J.Scott,kew-2670815,Accepted,FALSE,FALSE,FALSE,12/26/24
186,BASSIA SCOPARIA,BASSIA,,scoparia,NA,NA,,,kew-2670858,TRUE,1.1,Accepted,Amaranthaceae,Bassia,,scoparia,,,(L.) A.J.Scott,kew-2670858,Accepted,FALSE,FALSE,FALSE,12/26/24
187,BELLIS PERENNIS,BELLIS,,perennis,NA,NA,,,gcc-29324,TRUE,1.1,Accepted,Compositae,Bellis,,perennis,,,L.,gcc-29324,Accepted,FALSE,FALSE,FALSE,12/26/24
188,BERBERIS NERVOSA,BERBERIS,,nervosa,NA,NA,,,kew-2674193,TRUE,1.1,Unresolved,Berberidaceae,Berberis,,nervosa,,,Pursh,kew-2674193,Unresolved,FALSE,FALSE,FALSE,12/26/24
189,BERKHEYA SETIFERA,BERKHEYA,,setifera,NA,NA,,,gcc-124899,TRUE,1.1,Accepted,Compositae,Berkheya,,setifera,,,DC.,gcc-124899,Accepted,FALSE,FALSE,FALSE,12/26/24
190,BETULA PENDULA,BETULA,,pendula,NA,NA,,,kew-21582,TRUE,1.1,Accepted,Betulaceae,Betula,,pendula,,,Roth,kew-21582,Accepted,FALSE,FALSE,FALSE,12/26/24
191,BIDENS PILOSA,BIDENS,,pilosa,NA,NA,,,gcc-77369,TRUE,1.1,Accepted,Compositae,Bidens,,pilosa,,,L.,gcc-77369,Accepted,FALSE,FALSE,FALSE,12/26/24
192,BLECHNUM SPICANT,BLECHNUM,,spicant,NA,NA,,,tro-26614187,TRUE,1.1,Accepted,Blechnaceae,Blechnum,,spicant,,,(L.) Sm.,tro-26614187,Accepted,FALSE,FALSE,FALSE,12/26/24
193,BLENNOSPORA DRUMMONDII,BLENNOSPORA,,drummondii,NA,NA,,,gcc-117903,TRUE,1.1,Accepted,Compositae,Blennospora,,drummondii,,,(A.Br.) A.Gray,gcc-117903,Accepted,FALSE,FALSE,FALSE,12/26/24
194,BLEPHARIPAPPUS SCABER,BLEPHARIPAPPUS,,scaber,NA,NA,,,gcc-121633,TRUE,1.1,Accepted,Compositae,Blepharipappus,,scaber,,,Hook.,gcc-121633,Accepted,FALSE,FALSE,FALSE,12/26/24
195,BOECHERA HOLBOELLII,BOECHERA,,holboellii,NA,NA,,,kew-2678036,TRUE,1.1,Accepted,Brassicaceae,Boechera,,holboellii,,,(Hornem.) Á.Löve & D.Löve,kew-2678036,Accepted,FALSE,FALSE,FALSE,12/26/24
196,BOERHAVIA DIFFUSA,BOERHAVIA,,diffusa,NA,NA,,,kew-2678624,TRUE,1.1,Accepted,Nyctaginaceae,Boerhavia,,diffusa,,,L.,kew-2678624,Accepted,FALSE,FALSE,FALSE,12/26/24
197,BOERHAVIA SPICATA,BOERHAVIA,,spicata,NA,NA,,,kew-2678795,TRUE,1.1,Accepted,Nyctaginaceae,Boerhavia,,spicata,,,Choisy,kew-2678795,Accepted,FALSE,FALSE,FALSE,12/26/24
198,BOTHRIOCHLOA ISCHAEMUM,BOTHRIOCHLOA,,ischaemum,NA,NA,,,kew-399335,TRUE,1.1,Accepted,Poaceae,Bothriochloa,,ischaemum,,,(L.) Keng,kew-399335,Accepted,FALSE,FALSE,FALSE,12/26/24
199,BOTHRIOCHLOA LAGUROIDES,BOTHRIOCHLOA,,laguroides,NA,NA,,,kew-399341,TRUE,1.1,Accepted,Poaceae,Bothriochloa,,laguroides,,,(DC.) Herter,kew-399341,Accepted,FALSE,FALSE,FALSE,12/26/24
200,BOTHRIOCHLOA PERTUSA,BOTHRIOCHLOA,,pertusa,NA,NA,,,kew-399362,TRUE,1.1,Accepted,Poaceae,Bothriochloa,,pertusa,,,(L.) A.Camus,kew-399362,Accepted,FALSE,FALSE,FALSE,12/26/24
201,BOUTELOUA ARISTIDOIDES,BOUTELOUA,,aristidoides,NA,NA,,,kew-399397,TRUE,1.1,Accepted,Poaceae,Bouteloua,,aristidoides,,,(Kunth) Griseb.,kew-399397,Accepted,FALSE,FALSE,FALSE,12/26/24
202,BOUTELOUA CURTIPENDULA,BOUTELOUA,,curtipendula,NA,NA,,,kew-399418,TRUE,1.1,Accepted,Poaceae,Bouteloua,,curtipendula,,,(Michx.) Torr.,kew-399418,Accepted,FALSE,FALSE,FALSE,12/26/24
203,BOUTELOUA GRACILIS,BOUTELOUA,,gracilis,NA,NA,,,kew-399440,TRUE,1.1,Synonym,Poaceae,Chondrosum,,gracile,,,Kunth,kew-405006,Accepted,FALSE,FALSE,FALSE,12/26/24
204,BRACHIARIA PAUCISPICATA,BRACHIARIA,,paucispicata,NA,NA,,,kew-399704,TRUE,1.1,Accepted,Poaceae,Brachiaria,,paucispicata,,,(Morong) Clayton,kew-399704,Accepted,FALSE,FALSE,FALSE,12/26/24
205,BRACHIARIA SERRATA,BRACHIARIA,,serrata,NA,NA,,,kew-399749,TRUE,1.1,Accepted,Poaceae,Brachiaria,,serrata,,,(Thunb.) Stapf,kew-399749,Accepted,FALSE,FALSE,FALSE,12/26/24
207,BRACHYPODIUM DISTACHYON,BRACHYPODIUM,,distachyon,NA,NA,,,kew-399871,TRUE,1.1,Accepted,Poaceae,Brachypodium,,distachyon,,,(L.) P.Beauv.,kew-399871,Accepted,FALSE,FALSE,FALSE,12/26/24
208,BRACHYPODIUM PINNATUM,BRACHYPODIUM,,pinnatum,NA,NA,,,kew-400000,TRUE,1.1,Accepted,Poaceae,Brachypodium,,pinnatum,,,(L.) P.Beauv.,kew-400000,Accepted,FALSE,FALSE,FALSE,12/26/24
209,BRACHYPODIUM RETUSUM,BRACHYPODIUM,,retusum,NA,NA,,,kew-400076,TRUE,1.1,Accepted,Poaceae,Brachypodium,,retusum,,,(Pers.) P.Beauv.,kew-400076,Accepted,FALSE,FALSE,FALSE,12/26/24
210,BRACHYSCOME DECIPIENS,BRACHYSCOME,,decipiens,NA,NA,,,gcc-144539,TRUE,1.1,Accepted,Compositae,Brachyscome,,decipiens,,,Hook.f.,gcc-144539,Accepted,FALSE,FALSE,FALSE,12/26/24
211,BRACHYSCOME PERPUSILLA,BRACHYSCOME,,perpusilla,NA,NA,,,gcc-131856,TRUE,1.1,Accepted,Compositae,Brachyscome,,perpusilla,,,(Steetz) J.M.Black,gcc-131856,Accepted,FALSE,FALSE,FALSE,12/26/24
212,BRADBURIA PILOSA,BRADBURIA,,pilosa,NA,NA,,,gcc-97999,TRUE,1.1,Accepted,Compositae,Bradburia,,pilosa,,,(Nutt.) Semple,gcc-97999,Accepted,FALSE,FALSE,FALSE,12/26/24
213,BRIDGESIA INCISIFOLIA,BRIDGESIA,,incisifolia,NA,NA,,,kew-2683303,TRUE,1.1,Accepted,Sapindaceae,Bridgesia,,incisifolia,,,Bertol. ex Cambess.,kew-2683303,Accepted,FALSE,FALSE,FALSE,12/26/24
214,BRIZA MAXIMA,BRIZA,,maxima,NA,NA,,,kew-400234,TRUE,1.1,Accepted,Poaceae,Briza,,maxima,,,L.,kew-400234,Accepted,FALSE,FALSE,FALSE,12/26/24
215,BRIZA MEDIA,BRIZA,,media,NA,NA,,,kew-400245,TRUE,1.1,Accepted,Poaceae,Briza,,media,,,L.,kew-400245,Accepted,FALSE,FALSE,FALSE,12/26/24
216,BRIZA MINOR,BRIZA,,minor,NA,NA,,,kew-400281,TRUE,1.1,Accepted,Poaceae,Briza,,minor,,,L.,kew-400281,Accepted,FALSE,FALSE,FALSE,12/26/24
217,BRIZA SUBARISTATA,BRIZA,,subaristata,NA,NA,,,kew-400332,TRUE,1.1,Accepted,Poaceae,Briza,,subaristata,,,Lam.,kew-400332,Accepted,FALSE,FALSE,FALSE,12/26/24
