"","site_code","Taxon","mean.before.control","mean.before.drought","mean.after.control","mean.after.drought","drought.after.minus.before","control.after.minus.before","cover.change","mean.after.drought.plus","mean.before.drought.plus","mean.after.control.plus","mean.before.control.plus","drought.after.minus.before.plus","control.after.minus.before.plus","cover.change.plus","relative.cover.change","log.fold.change.cover"
"943","nnss.us","PECTOCARYA RECURVATA",0,0,0.27364995,0.1355014,0.1355014,0.27364995,-0.13814855,0.1355015,1e-07,0.27365005,1e-07,0.1355014,0.27364995,-0.13814855,-1381485.5,0.495163439582781
"944","baddrt.de","SOLIDAGO CANADENSIS",4.25,0,0.2,0.15,0.15,-4.05,4.2,0.1500001,1e-07,0.2000001,4.2500001,0.15,-4.05,4.2,4.2e+07,31875006.0624975
"945","jorndrt.us","TIDESTROMIA LANUGINOSA",0,0,2,0.2,0.2,2,-1.8,0.2000001,1e-07,2.0000001,1e-07,0.2,2,-1.8,-1.8e+07,0.100000044999998
"946","ethadn.au","CALANDRINIA BALONENSIS",0,0,5.5,0.2,0.2,5.5,-5.3,0.2000001,1e-07,5.5000001,1e-07,0.2,5.5,-5.3,-5.3e+07,0.0363636538842972
"947","nnss.us","ERIOGONUM ANNUUM",0,0,0.6351886,0.203252,0.203252,0.6351886,-0.4319366,0.2032521,1e-07,0.6351887,1e-07,0.203252,0.6351886,-0.4319366,-4319366,0.319986958206278
"948","allmendb.ch","CAREX FLACCA",4.25,0,4.375,0.25,0.25,0.125,0.125,0.2500001,1e-07,4.3750001,4.2500001,0.25,0.125,0.125,1250000,2428572.40163265
"949","allmendb.ch","MEDICAGO LUPULINA",0,0,1,0.25,0.25,1,-0.75,0.2500001,1e-07,1.0000001,1e-07,0.25,1,-0.75,-7500000,0.250000074999992
"950","baddrt.de","PLANTAGO LANCEOLATA",0,0,0.05,0.3,0.3,0.05,0.25,0.3000001,1e-07,0.0500001,1e-07,0.3,0.05,0.25,2500000,5.99999000002
"951","konzadrt.us","OXALIS STRICTA",0,0,1,0.4,0.4,1,-0.6,0.4000001,1e-07,1.0000001,1e-07,0.4,1,-0.6,-6e+06,0.400000059999994
"952","credoj.au","CEPHALIPTERUM DRUMMONDII",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"953","credom.au","MAIREANA CARNOSA",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"954","gmgranite.us","BROMUS RUBENS",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"955","gmgranite.us","ERIOPHYLLUM WALLACEI",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"956","jilpanger.au","THYSANOTUS PATERSONII",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"957","jilpanger.au","THYSANOTUS TUBEROSUS",0.5,0,0.5,0.5,0.5,0,0.5,0.5000001,1e-07,0.5000001,0.5000001,0.5,0,0.5,5e+06,5000001
"958","capmcd.us","ERODIUM TEXANUM",0.5,0,1,0.5,0.5,0.5,0,0.5000001,1e-07,1.0000001,0.5000001,0.5,0.5,-1.66533453693773e-16,-1.66533453693773e-09,2500000.75000002
"959","capwhite.us","PECTOCARYA PLATYCARPA",0.5,0,1.25,0.5,0.5,0.75,-0.25,0.5000001,1e-07,1.2500001,0.5000001,0.5,0.75,-0.25,-2500000,2000000.64000003
"960","credoj.au","EUPHORBIA DRUMMONDII",0.5,0,0,0.5,0.5,-0.5,1,0.5000001,1e-07,1e-07,0.5000001,0.5,-0.5,1,1e+07,25000010000001
"961","jilpanger.au","LEPIDOSPERMA CARPHOIDES",5,0,5,0.5,0.5,0,0.5,0.5000001,1e-07,5.0000001,5.0000001,0.5,0,0.5,5e+06,5000001
"962","kernb.ca","GALIUM BOREALE",5,0,8,0.5,0.5,3,-2.5,0.5000001,1e-07,8.0000001,5.0000001,0.5,3,-2.5,-2.5e+07,3125000.64843751
"963","baddrt.de","RUMEX CRISPUS",7,0,5,0.5,0.5,-2,2.5,0.5000001,1e-07,5.0000001,7.0000001,0.5,-2,2.5,2.5e+07,7000001.35999999
"964","allmendo.ch","GYPSOPHILA REPENS",0,0,0.25,0.5,0.5,0.25,0.25,0.5000001,1e-07,0.2500001,1e-07,0.5,0.25,0.25,2500000,1.99999960000016
"965","capmcd.us","BROMUS RUBENS",0,0,0.5,0.5,0.5,0.5,0,0.5000001,1e-07,0.5000001,1e-07,0.5,0.5,0,0,1
"966","capwhite.us","CHORIZANTHE BREVICORNU",0,0,0.5,0.5,0.5,0.5,0,0.5000001,1e-07,0.5000001,1e-07,0.5,0.5,0,0,1
"967","capwhite.us","MONOPTILON BELLIOIDES",0,0,0.5,0.5,0.5,0.5,0,0.5000001,1e-07,0.5000001,1e-07,0.5,0.5,0,0,1
"968","credom.au","ISOETOPSIS GRAMINIFOLIA",0,0,0.5,0.5,0.5,0.5,0,0.5000001,1e-07,0.5000001,1e-07,0.5,0.5,0,0,1
"969","gmgranite.us","CRYPTANTHA PTEROCARYA",0,0,0.5,0.5,0.5,0.5,0,0.5000001,1e-07,0.5000001,1e-07,0.5,0.5,0,0,1
"970","gmgranite.us","PLAGIOBOTHRYS ARIZONICUS",0,0,0.625,0.5,0.5,0.625,-0.125,0.5000001,1e-07,0.6250001,1e-07,0.5,0.625,-0.125,-1250000,0.800000031999995
"971","capmcd.us","CHAENACTIS STEVIOIDES",0,0,1,0.5,0.5,1,-0.5,0.5000001,1e-07,1.0000001,1e-07,0.5,1,-0.5,-5e+06,0.500000049999995
"972","matador.ca","TRAGOPOGON DUBIUS",0,0,2,0.5,0.5,2,-1.5,0.5000001,1e-07,2.0000001,1e-07,0.5,2,-1.5,-1.5e+07,0.250000037499998
"973","nnss.us","PRENANTHELLA EXIGUA",0,0,0.9639069,0.5487245,0.5487245,0.9639069,-0.4151824,0.5487246,1e-07,0.963907,1e-07,0.5487245,0.9639069,-0.4151824,-4151824,0.569271309369057
"974","capwhite.us","OTTLEYA STRIGOSA",0.5,0,0.5,0.6,0.6,0,0.6,0.6000001,1e-07,0.5000001,0.5000001,0.6,0,0.6,6e+06,6000001
"975","oreac.us","COLLINSIA PARVIFLORA",0.5,0,0.7,0.6,0.6,0.2,0.4,0.6000001,1e-07,0.7000001,0.5000001,0.6,0.2,0.4,4e+06,4285715.24489796
"976","gmmolar.us","CHAENACTIS STEVIOIDES",0,0,0.5,0.625,0.625,0.5,0.125,0.6250001,1e-07,0.5000001,1e-07,0.625,0.5,0.125,1250000,1.24999995000001
"977","cerrillos.ar","ERAGROSTIS ORTHOCLADA",0.63,0,4.38,0.63,0.63,3.75,-3.12,0.6300001,1e-07,4.3800001,0.6300001,0.63,3.75,-3.12,-31200000,906164.650544209
"978","capmcd.us","ASTRAGALUS NUTTALLIANUS",0,0,1,0.75,0.75,1,-0.25,0.7500001,1e-07,1.0000001,1e-07,0.75,1,-0.25,-2500000,0.750000024999997
"979","cdpt_drt.us","HELIANTHUS ANNUUS",0,0,0.5,0.866666667,0.866666667,0.5,0.366666667,0.866666767,1e-07,0.5000001,1e-07,0.866666667,0.5,0.366666667,3666666.67,1.73333318733336
"980","capwhite.us","ACMISPON MARITIMUS",0,0,1.25,0.875,0.875,1.25,-0.375,0.8750001,1e-07,1.2500001,1e-07,0.875,1.25,-0.375,-3750000,0.700000023999998
"981","yarradrt.au","DICHELACHNE CRINITA",0.1,0,1,1,1,0.9,0.1,1.0000001,1e-07,1.0000001,0.1000001,1,0.9,0.1,1e+06,1000001
"982","kernnu.ca","VICIA AMERICANA",0.5,0,0.666666667,1,1,0.166666667,0.833333333,1.0000001,1e-07,0.666666767,0.5000001,1,0.166666667,0.833333333,8333333.33,7500001.12124998
"983","kernb.ca","SOLIDAGO MISSOURIENSIS",0.5,0,0.75,1,1,0.25,0.75,1.0000001,1e-07,0.7500001,0.5000001,1,0.25,0.75,7500000,6666667.77777776
"984","oreaa.us","ALLIUM ACUMINATUM",0.5,0,0,1,1,-0.5,1.5,1.0000001,1e-07,1e-07,0.5000001,1,-0.5,1.5,1.5e+07,50000015000001
"985","cowidrt.ca","ACMISPON PARVIFLORUS",1,0,1,1,1,0,1,1.0000001,1e-07,1.0000001,1.0000001,1,0,1,1e+07,10000001
"986","naposta.ar","BACCHARIS ULICINA",1,0,1,1,1,0,1,1.0000001,1e-07,1.0000001,1.0000001,1,0,1,1e+07,10000001
"987","cobar.au","CALOTIS LAPPULACEA",1,0,1.333333333,1,1,0.333333333,0.666666667,1.0000001,1e-07,1.333333433,1.0000001,1,0.333333333,0.666666667,6666666.67,7500000.93937501
"988","cobar.au","TRIPOGON LOLIIFORMIS",1,0,1.5,1,1,0.5,0.5,1.0000001,1e-07,1.5000001,1.0000001,1,0.5,0.5,5e+06,6666667.55555556
"989","spvdrt.ar","ERODIUM CICUTARIUM",1,0,2,1,1,1,0,1.0000001,1e-07,2.0000001,1.0000001,1,1,2.22044604925031e-16,2.22044604925031e-09,5000000.75000001
"990","esw.ca","DAUCUS CAROTA",1,0,0,1,1,-1,2,1.0000001,1e-07,1e-07,1.0000001,1,-1,2,2e+07,100000020000001
"991","lygraint.no","PEDICULARIS SYLVATICA",1,0,0,1,1,-1,2,1.0000001,1e-07,1e-07,1.0000001,1,-1,2,2e+07,100000020000001
"992","oreac.us","VENTENATA DUBIA",2,0,3.833333333,1,1,1.833333333,-0.833333333,1.0000001,1e-07,3.833333433,2.0000001,1,1.833333333,-0.833333333,-8333333.33,5217391.95130436
"993","marcdrt.ar","ACMELLA DECUMBENS",2.333333333,0,3,1,1,0.666666667,0.333333333,1.0000001,1e-07,3.0000001,2.333333433,1,0.666666667,0.333333333,3333333.33,7777778.62851852
"994","marcdrt.ar","CAREX PHALAROIDES",3,0,1,1,1,-2,3,1.0000001,1e-07,1.0000001,3.0000001,1,-2,3,3e+07,30000001
"995","ethadb.au","YAKIRRA AUSTRALIENSIS",4,0,4,1,1,0,1,1.0000001,1e-07,4.0000001,4.0000001,1,0,1,1e+07,10000001
"996","rhijn.nl","LATHYRUS PRATENSIS",4,0,0,1,1,-4,5,1.0000001,1e-07,1e-07,4.0000001,1,-4,5,5e+07,400000050000001
"997","sand.us","MORELLA CERIFERA",5,0,1,1,1,-4,5,1.0000001,1e-07,1.0000001,5.0000001,1,-4,5,5e+07,50000001
"998","cdpt_drt.us","OPUNTIA POLYACANTHA",0,0,0.1,1,1,0.1,0.9,1.0000001,1e-07,0.1000001,1e-07,1,0.1,0.9,9e+06,9.999991000009
"999","baddrt.de","HYPOCHAERIS RADICATA",0,0,0.2,1,1,0.2,0.8,1.0000001,1e-07,0.2000001,1e-07,1,0.2,0.8,8e+06,4.999998000001
"1000","capmcd.us","OTTLEYA STRIGOSA",0,0,0.5,1,1,0.5,0.5,1.0000001,1e-07,0.5000001,1e-07,1,0.5,0.5,5e+06,1.99999980000004
"1001","biddulph.ca","KOELERIA MACRANTHA",0,0,0.75,1,1,0.75,0.25,1.0000001,1e-07,0.7500001,1e-07,1,0.75,0.25,2500000,1.3333332888889
"1002","ethadb.au","TRACHYMENE GLAUCIFOLIA",0,0,0.75,1,1,0.75,0.25,1.0000001,1e-07,0.7500001,1e-07,1,0.75,0.25,2500000,1.3333332888889
"1003","brookdale.ca","LIATRIS LIGULISTYLIS",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1004","brookdale.ca","VIOLA ADUNCA",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1005","elvadrt.ee","AGROSTIS STOLONIFERA",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1006","elvadrt.ee","DAUCUS CAROTA",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1007","esw.ca","ELYMUS REPENS",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1008","esw.ca","GEUM CANADENSE",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1009","esw.ca","HOLOSTEUM UMBELLATUM",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1010","konzadrt.us","ERIGERON STRIGOSUS",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1011","mattheis.ca","ANDROSACE SEPTENTRIONALIS",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1012","naposta.ar","PAVONIA CYMBALARIA",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1013","naposta.ar","SOLANUM aethiopicum",0,0,1,1,1,1,0,1.0000001,1e-07,1.0000001,1e-07,1,1,0,0,1
"1014","brokenh.au","SIDA PETROPHILA",0,0,1.166666667,1,1,1.166666667,-0.166666667,1.0000001,1e-07,1.166666767,1e-07,1,1.166666667,-0.166666667,-1666666.67,0.857142869142856
"1015","milparinka.au","ERIOCHLOA PSEUDOACROTRICHA",0,0,1.5,1,1,1.5,-0.5,1.0000001,1e-07,1.5000001,1e-07,1,1.5,-0.5,-5e+06,0.666666688888887
"1016","cowidrt.ca","ACER MACROPHYLLUM",0,0,2,1,1,2,-1,1.0000001,1e-07,2.0000001,1e-07,1,2,-1,-1e+07,0.500000024999999
"1017","kernnu.ca","NASSELLA VIRIDULA",0,0,2,1,1,2,-1,1.0000001,1e-07,2.0000001,1e-07,1,2,-1,-1e+07,0.500000024999999
"1018","sand.us","LESPEDEZA PROCUMBENS",0,0,8,1,1,8,-7,1.0000001,1e-07,8.0000001,1e-07,1,8,-7,-7e+07,0.1250000109375
"1019","cerrillos.ar","ALLIONIA INCARNATA",0,0,0.94,1.25,1.25,0.94,0.31,1.2500001,1e-07,0.9400001,1e-07,1.25,0.94,0.31,3100000,1.32978719895881
"1020","brookdale.ca","HELIANTHUS PAUCIFLORUS",0,0,1.083333333,1.25,1.25,1.083333333,0.166666667,1.2500001,1e-07,1.083333433,1e-07,1.25,1.083333333,0.166666667,1666666.67,1.15384614
"1021","brookdale.ca","SYMPHYOTRICHUM ERICOIDES",0,0,4,1.25,1.25,4,-2.75,1.2500001,1e-07,4.0000001,1e-07,1.25,4,-2.75,-27500000,0.3125000171875
"1022","cerrillos.ar","COTTEA PAPPOPHOROIDES",0,0,8.126666667,1.25,1.25,8.126666667,-6.876666667,1.2500001,1e-07,8.126666767,1e-07,1.25,8.126666667,-6.876666667,-68766666.67,0.15381461253904
"1023","konzadrt.us","CAREX INOPS",0,0,2.62,1.275,1.275,2.62,-1.345,1.2750001,1e-07,2.6200001,1e-07,1.275,2.62,-1.345,-13450000,0.486641240967892
"1024","allmendb.ch","POLYGALA VULGARIS",0,0,2,1.416666667,1.416666667,2,-0.583333333,1.416666767,1e-07,2.0000001,1e-07,1.416666667,2,-0.583333333,-5833333.33,0.708333348083333
"1025","rhijn.nl","RUMEX ACETOSA",1,0,1.25,1.5,1.5,0.25,1.25,1.5000001,1e-07,1.2500001,1.0000001,1.5,0.25,1.25,12500000,12000001.04
"1026","esw.ca","CIRSIUM ARVENSE",0,0,1,1.5,1.5,1,0.5,1.5000001,1e-07,1.0000001,1e-07,1.5,1,0.5,5e+06,1.49999995
"1027","capmcd.us","EUPHORBIA POLYCARPA",0,0,2.75,1.5,1.5,2.75,-1.25,1.5000001,1e-07,2.7500001,1e-07,1.5,2.75,-1.25,-12500000,0.545454561983471
"1028","cedarsav.us","AMBROSIA ARTEMISIIFOLIA",0,0,8,1.5,1.5,8,-6.5,1.5000001,1e-07,8.0000001,1e-07,1.5,8,-6.5,-6.5e+07,0.18750001015625
"1029","konzadrt.us","PANICUM CAPILLARE",0,0,9,1.5,1.5,9,-7.5,1.5000001,1e-07,9.0000001,1e-07,1.5,9,-7.5,-7.5e+07,0.166666675925926
"1030","lygraint.no","CAREX PILULIFERA",1,0,2,1.666666667,1.666666667,1,0.666666667,1.666666767,1e-07,2.0000001,1.0000001,1.666666667,1,0.666666667,6666666.67,8333334.25166667
"1031","brookdale.ca","LITHOSPERMUM CANESCENS",0,0,1,1.666666667,1.666666667,1,0.666666667,1.666666767,1e-07,1.0000001,1e-07,1.666666667,1,0.666666667,6666666.67,1.66666660033334
"1032","scruzm.us","LOLIUM PERENNE",1.1904762,0,3.6458333,1.8181818,1.8181818,2.4553571,-0.6371753,1.8181819,1e-07,3.6458334,1.1904763,1.8181818,2.4553571,-0.6371753,-6371753,5936920.92743177
"1033","brookdale.ca","SYMPHORICARPOS ALBUS",0,0,2.55,1.85,1.85,2.55,-0.7,1.8500001,1e-07,2.5500001,1e-07,1.85,2.55,-0.7,-7e+06,0.725490206843522
"1034","brookdale.ca","SONCHUS ARVENSIS",0,0,1.55,1.95,1.95,1.55,0.4,1.9500001,1e-07,1.5500001,1e-07,1.95,1.55,0.4,4e+06,1.25806449947971
"1035","rhijn.nl","PRUNELLA VULGARIS",1,0,1.5,2,2,0.5,1.5,2.0000001,1e-07,1.5000001,1.0000001,2,0.5,1.5,1.5e+07,13333334.4444444
"1036","milparinka.au","SCLEROLAENA DIACANTHA",1,0,3,2,2,2,0,2.0000001,1e-07,3.0000001,1.0000001,2,2,0,0,6666667.44444445
"1037","cowidrt.ca","DELPHINIUM MENZIESII",1.333333333,0,4.5,2,2,3.166666667,-1.166666667,2.0000001,1e-07,4.5000001,1.333333433,2,3.166666667,-1.166666667,-11666666.67,5925926.53349795
"1038","yarradrt.au","COMMELINA CYANEA",2.17,0,2,2,2,-0.17,2.17,2.0000001,1e-07,2.0000001,2.1700001,2,-0.17,2.17,21700000,21700001
"1039","ukulingadrt.za","ACALYPHA ANGUSTATA",3,0,0,2,2,-3,5,2.0000001,1e-07,1e-07,3.0000001,2,-3,5,5e+07,600000050000001
"1040","konzadrt.us","RUELLIA HUMILIS",0,0,1,2,2,1,1,2.0000001,1e-07,1.0000001,1e-07,2,1,1,1e+07,1.99999990000001
"1041","lygraold.no","LEUCOBRYUM GLAUCUM",0,0,1,2,2,1,1,2.0000001,1e-07,1.0000001,1e-07,2,1,1,1e+07,1.99999990000001
"1042","cowidrt.ca","ERYTHRONIUM OREGONUM",0,0,1.5,2,2,1.5,0.5,2.0000001,1e-07,1.5000001,1e-07,2,1.5,0.5,5e+06,1.33333331111111
"1043","nplatte.us","ALYSSUM DESERTORUM",0,0,2,2,2,2,0,2.0000001,1e-07,2.0000001,1e-07,2,2,0,0,1
"1044","nplatte.us","CYMOPTERUS GLOMERATUS",0,0,2,2,2,2,0,2.0000001,1e-07,2.0000001,1e-07,2,2,0,0,1
"1045","nplatte.us","PLANTAGO PATAGONICA",0,0,2,2,2,2,0,2.0000001,1e-07,2.0000001,1e-07,2,2,0,0,1
"1046","brookdale.ca","LATHYRUS OCHROLEUCUS",0,0,2.5,2.083333333,2.083333333,2.5,-0.416666667,2.083333433,1e-07,2.5000001,1e-07,2.083333333,2.5,-0.416666667,-4166666.67,0.833333339866666
"1047","cerrillos.ar","SIDA ARGENTINA",0,0,3.96,2.086666667,2.086666667,3.96,-1.873333333,2.086666767,1e-07,3.9600001,1e-07,2.086666667,3.96,-1.873333333,-18733333.33,0.526936038966262
"1048","konzadrt.us","CAREX MEADII",0,0,3,2.333333333,2.333333333,3,-0.666666667,2.333333433,1e-07,3.0000001,1e-07,2.333333333,3,-0.666666667,-6666666.67,0.777777785074074
"1049","sand.us","GALACTIA ERECTA",0,0,1,2.5,2.5,1,1.5,2.5000001,1e-07,1.0000001,1e-07,2.5,1,1.5,1.5e+07,2.49999985000001
"1050","credoj.au","VITTADINIA HUMERATA",0,0,0.5,2.75,2.75,0.5,2.25,2.7500001,1e-07,0.5000001,1e-07,2.75,0.5,2.25,22500000,5.49999910000018
"1051","konzadrt.us","DICHANTHELIUM OLIGOSANTHES",0,0,2.6,2.8,2.8,2.6,0.2,2.8000001,1e-07,2.6000001,1e-07,2.8,2.6,0.2,2e+06,1.0769230739645
"1052","konzadrt.us","ASCLEPIAS VIRIDIS",0,0,1.033333333,3,3,1.033333333,1.966666667,3.0000001,1e-07,1.033333433,1e-07,3,1.033333333,1.966666667,19666666.67,2.90322562320501
"1053","hard.us","THLASPI ARVENSE",0,0,1.666666667,3,3,1.666666667,1.333333333,3.0000001,1e-07,1.666666767,1e-07,3,1.666666667,1.333333333,13333333.33,1.79999995164
"1054","lygraold.no","PLAGIOTHECIUM UNDULATUM",0,0,2.333333333,3,3,2.333333333,0.666666667,3.0000001,1e-07,2.333333433,1e-07,3,2.333333333,0.666666667,6666666.67,1.28571427365306
"1055","ukulingadrt.za","CRABBEA SQUARROSA",0,0,3,3,3,3,0,3.0000001,1e-07,3.0000001,1e-07,3,3,0,0,1
"1056","ukulingadrt.za","TRAGIA MEYERIANA",0,0,3.5,3,3,3.5,-0.5,3.0000001,1e-07,3.5000001,1e-07,3,3.5,-0.5,-5e+06,0.85714286122449
"1057","teshio.jp","TRIFOLIUM REPENS",0,0,3.666666667,3,3,3.666666667,-0.666666667,3.0000001,1e-07,3.666666767,1e-07,3,3.666666667,-0.666666667,-6666666.67,0.818181823066116
"1058","naposta.ar","LACTUCA SERRIOLA",0,0,5,3,3,5,-2,3.0000001,1e-07,5.0000001,1e-07,3,5,-2,-2e+07,0.600000008
"1059","esw.ca","POA COMPRESSA",0,0,5.5,3,3,5.5,-2.5,3.0000001,1e-07,5.5000001,1e-07,3,5.5,-2.5,-2.5e+07,0.545454553719008
"1060","quilpie.au","SCLEROLAENA ERIACANTHA",0,0,4,3.333333333,3.333333333,4,-0.666666667,3.333333433,1e-07,4.0000001,1e-07,3.333333333,4,-0.666666667,-6666666.67,0.833333337416666
"1061","mattheis.ca","TARAXACUM TARAXACUM",0,0,10,3.5,3.5,10,-6.5,3.5000001,1e-07,10.0000001,1e-07,3.5,10,-6.5,-6.5e+07,0.3500000065
"1062","spvdrt.ar","FACELIS RETUSA",0,0,6.666666667,3.666666667,3.666666667,6.666666667,-3,3.666666767,1e-07,6.666666767,1e-07,3.666666667,6.666666667,-3,-3e+07,0.5500000067725
"1063","ukulingadrt.za","HELICHRYSUM NUDIFOLIUM",1,0,0,4,4,-1,5,4.0000001,1e-07,1e-07,1.0000001,4,-1,5,5e+07,400000050000001
"1064","cedartrait.us","PANICUM VIRGATUM",0,0,1,4,4,1,3,4.0000001,1e-07,1.0000001,1e-07,4,1,3,3e+07,3.99999970000003
"1065","ukulingadrt.za","SENECIO RETRORSUS",0,0,5.5,4,4,5.5,-1.5,4.0000001,1e-07,5.5000001,1e-07,4,5.5,-1.5,-1.5e+07,0.727272732231405
"1066","ukulingadrt.za","PENTANISIA ANGUSTIFOLIA",0,0,11.5,4,4,11.5,-7.5,4.0000001,1e-07,11.5000001,1e-07,4,11.5,-7.5,-7.5e+07,0.347826092627599
"1067","cedarsav.us","LITHOSPERMUM CANESCENS",2.5,0,3,4.333333333,4.333333333,0.5,3.833333333,4.333333433,1e-07,3.0000001,2.5000001,4.333333333,0.5,3.833333333,38333333.33,36111112.1824074
"1068","ukulingadrt.za","SPERMACOCE NATALENSIS",1,0,14,5,5,13,-8,5.0000001,1e-07,14.0000001,1.0000001,5,13,-8,-8e+07,3571428.9744898
"1069","marcdrt.ar","PHYLA NODIFLORA",2,0,0,5,5,-2,7,5.0000001,1e-07,1e-07,2.0000001,5,-2,7,7e+07,1.00000007e+15
"1070","cmss.us","CERASTIUM ARVENSE",0,0,2,5,5,2,3,5.0000001,1e-07,2.0000001,1e-07,5,2,3,3e+07,2.499999925
"1071","hard.us","BROMUS TECTORUM",0,0,2,5,5,2,3,5.0000001,1e-07,2.0000001,1e-07,5,2,3,3e+07,2.499999925
"1072","biddulph.ca","HELICTOTRICHON HOOKERI",0,0,5,5,5,5,0,5.0000001,1e-07,5.0000001,1e-07,5,5,0,0,1
"1073","cedarsav.us","CALAMOVILFA LONGIFOLIA",0,0,5,5,5,5,0,5.0000001,1e-07,5.0000001,1e-07,5,5,0,0,1
"1074","ukulingadrt.za","SENECIO DELTOIDEUS",0,0,5,5.5,5.5,5,0.5,5.5000001,1e-07,5.0000001,1e-07,5.5,5,0.5,5e+06,1.099999998
"1075","hard.us","KOELERIA MACRANTHA",0,0,5.5,5.5,5.5,5.5,0,5.5000001,1e-07,5.5000001,1e-07,5.5,5.5,0,0,1
"1076","scruzh.us","ANAGALLIS ARVENSIS",2.3255814,0,4.516493875,5.6818182,5.6818182,2.190912475,3.490905725,5.6818183,1e-07,4.516493975,2.3255815,5.6818182,2.190912475,3.490905725,34909057.25,29256169.936198
"1077","ukulingadrt.za","HYPOXIS FILIFORMIS",0,0,3.25,6,6,3.25,2.75,6.0000001,1e-07,3.2500001,1e-07,6,3.25,2.75,27500000,1.84615382011834
"1078","sand.us","SCLERIA TRIGLOMERATA",0,0,6,6,6,6,0,6.0000001,1e-07,6.0000001,1e-07,6,6,0,0,1
"1079","hard.us","ORTHOCARPUS TOLMIEI",0,0,11,7,7,11,-4,7.0000001,1e-07,11.0000001,1e-07,7,11,-4,-4e+07,0.636363639669421
"1080","konzadrt.us","KOELERIA MACRANTHA",0,0,6,8.6,8.6,6,2.6,8.6000001,1e-07,6.0000001,1e-07,8.6,6,2.6,2.6e+07,1.43333332611111
"1081","hard.us","SYMPHYOTRICHUM ERICOIDES",0,0,2,9.333333333,9.333333333,2,7.333333333,9.333333433,1e-07,2.0000001,1e-07,9.333333333,2,7.333333333,73333333.33,4.66666648316668
"1082","naposta.ar","PAPPOPHORUM CAESPITOSUM",0,0,5,10,10,5,5,10.0000001,1e-07,5.0000001,1e-07,10,5,5,5e+07,1.99999998
"1083","cmss.us","POA CUSICKII",0,0,10,10,10,10,0,10.0000001,1e-07,10.0000001,1e-07,10,10,0,0,1
"1084","sand.us","PANICUM COMMUTATUM",0,0,6.333333333,11.33333333,11.33333333,6.333333333,4.999999997,11.33333343,1e-07,6.333333433,1e-07,11.33333333,6.333333333,4.999999997,49999999.97,1.78947367131302
"1085","jorndrt.us","SPOROBOLUS FLEXUOSUS",1,0,1.65,12,12,0.65,11.35,12.0000001,1e-07,1.6500001,1.0000001,12,0.65,11.35,113500000,72727276.198347
"1086","cmss.us","PHLOX MULTIFLORA",0,0,10,13.33333333,13.33333333,10,3.33333333,13.33333343,1e-07,10.0000001,1e-07,13.33333333,10,3.33333333,33333333.3,1.33333332966667
"1087","scruzl.us","SONCHUS ASPER",0,0,2.0408163,14.54787123,14.54787123,2.0408163,12.50705493,14.54787133,1e-07,2.0408164,1e-07,14.54787123,2.0408163,12.50705493,125070549.3,7.12845669507556
"1088","scruzl.us","CIRSIUM VULGARE",2,0,0,14.6156689,14.6156689,-2,16.6156689,14.615669,1e-07,1e-07,2.0000001,14.6156689,-2,16.6156689,166156689,2923133946156690
"1089","konzadrt.us","PSORALIDIUM TENUIFLORUM",0,0,10.02,14.8,14.8,10.02,4.78,14.8000001,1e-07,10.0200001,1e-07,14.8,10.02,4.78,47800000,1.4770459034227
"1090","hard.us","ARTEMISIA NOVA",0,0,10,16.5,16.5,10,6.5,16.5000001,1e-07,10.0000001,1e-07,16.5,10,6.5,6.5e+07,1.6499999935
"1091","cowidrt.ca","CLAYTONIA PERFOLIATA",0,0,11.5,21.66666667,21.66666667,11.5,10.16666667,21.66666677,1e-07,11.5000001,1e-07,21.66666667,11.5,10.16666667,101666666.7,1.88405796361689
